level3code,level3,categorycode,category,subcategorycode,subcategory,iditem,coditem,FMCODE,ean,item,is_deleted
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,23,20457,21adbbg,7798062541991,WE SER AGUA CON GAS SABOR LEMON PET X 1.5L,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,57,20488,21adbbb,,KIN AGUA SIN GAS X 500CC,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,69,20642,21adbbh,7790895009211,AQUARIUS SABOR MANZANA PET X 600CC,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,87,20489,21adbbb,7790895012419,KIN AGUA CON GAS X 500CC,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,125,19904,21adbbb,7790895003868,BONAQUA AGUA SIN GAS X 500CC,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,126,19905,21adbbb,7790895003943,BONAQUA AGUA CON GAS X 500CC,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,225,20156,21adbbb,7798062540109,VILLA DEL SUR AGUA SIN GAS PET X 600CC,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,541,17406,21adbbb,7790315058201,VILLAVICENCIO AGUA SIN GAS SPORT PET X 750CC.,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,559,16329,21adbbe,7798062547801,VILLAVICENCIO AGUA FINAMENTE GASIFICADA PET X 500C,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,560,16330,21adbbd,7798062547788,VILLAVICENCIO AGUA FINAMENTE GASIFICADA PET X 1.5L,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,721,18769,21adbba,7790315000149,"VILLA DEL SUR AGUA SIN GAS PET X 1,65 LT",f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,823,18090,21adbba,7792799000059,ECO DE LOS ANDES AGUA SIN GAS PET X 1.5L,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,953,22795,21adbbb,7790895646027,SMART WATER C/G 591 ML,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,954,22796,21adbbb,7790895645778,SMART WATER S/G 591 ML,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,992,23396,21adbba,7798062541397,VILLA DEL SUR BIDON SIN GAS X 6.25L,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,1137,22692,21adbbh,7798062544954,VILLA DEL SUR LEVITE S/GAS MANZANA PET PREM 500CC,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,1138,22693,21adbbh,7798062544978,LEVITE CERO AGUA S/GAS POMELO PET PREMIUM X 500CC,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,1287,23465,21adbba,7790895009679,KIN BIDON AGUA SIN GAS X 6 L,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,1375,23503,21adbba,,VILLA DEL SUR 6.25L 2 x $298.5 DELIVERY,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,1421,21519,21adbbb,,BONAQUA AGUA SIN GAS X 600CC,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,1422,21520,21adbbb,,BONAQUA AGUA CON GAS X 600CC,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,1435,21568,21adbbb,7790895000201,KIN AGUA SIN GAS PET X 500CC,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,1813,21779,21adbba,7790895003875,BONAQUA AGUA SIN GAS X 1.500 CC,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,3375,1031,21adbbe,7792799000035,ECO DE LOS ANDES AGUA CON GAS PET X 500CC.,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,3376,1032,21adbbb,7792799000011,ECO DE LOS ANDES AGUA SIN GAS PET X 500CC.,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,3396,1075,21adbba,7790315000439,VILLAVICENCIO AGUA SIN GAS PET X 1.5 LT.,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,3397,1079,21adbbb,7790315000446,VILLAVICENCIO AGUA SIN GAS PET X 500CC.,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,4110,23736,21adbbb,7798054012942,CONCIENCIA AGUA SIN GAS X 600 CC,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,4111,23737,21adbbb,7798054013086,CONCIENCIA AGUA CON GAS X 600 CC,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,4112,23738,21adbba,7798054012928,CONCIENCIA AGUA SIN GAS X 1.5 L,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,4857,AG1,,,DESCUENTO EN AGUAS,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,5326,24454,21adbba,,DELIVERY 2da al 50% KIN AGUA SIN GAS X 500CC,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,5327,24453,21adbba,,DELIVERY 2da al 50% SMART WATER S/G 591 ML,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-05-00,Aguas,5472,24603,21adbbb,,DELIVERY 2da al 50% VILLAVI  AGUA SIN GAS X 500CC.,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-06-00,Otras Bebidas,3062,21140,21adcaa,,LONCHERA PROMOCION CEPITA X UN,t
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-06-00,Otras Bebidas,3146,21585,21adcaa,,MOCHILA COCA COLA X UN,t
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-06-00,Otras Bebidas,5231,24230,21adcaa,656750718834,CARAMA�OLA MONSTER,t
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-07-00,Energizantes,268,21034,21adbfc,90415418,RED BULL ENERGY DRINK SUGAR FREE LATA X 250CC,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-07-00,Energizantes,557,16007,21adbfc,9002490100070,RED BULL ENERGY DRINK LATA X 250 CC,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-07-00,Energizantes,768,19611,21adbfd,7798119220053,SPEED UNLIMITED 4-PACK X 250CC,f
02-02,Bebidas,07-00-00,Bebidas sin Alcohol,07-07-00,Energizantes,769,19612,21adbfc,7798119220015,SPEED UNLIMITED LATA X 250CC,f
